"","tree.size","tree.number","sig2.1","sig2.2","sig2.3","sig2.4","root.1","root.2","est.sig2.1","est.sig2.2","est.sig2.3","est.sig2.4","est.root.1","est.root.2","log.likelihood","convergence"
"1024","150",24,1,0.5,0.5,0.5,0,0,1.00913969916793,0.522786643409808,0.522786643409808,0.519993783011183,-0.189401966077004,0.0394833615885255,-310.269036938274,0
"1025","150",25,1,0.5,0.5,0.5,0,0,1.03217354954747,0.571158370922919,0.571158370922919,0.52819881391954,-0.80445720272146,-1.30194309456298,-287.882890138102,0
"1026","150",26,1,0.5,0.5,0.5,0,0,0.869651079794441,0.469786362901002,0.469786362901002,0.484943627604448,-0.331028664345619,-0.268173369751922,-291.098547731375,0
"1027","150",27,1,0.5,0.5,0.5,0,0,0.875982924407564,0.417789721811774,0.417789721811774,0.438998972072551,-0.630331851979294,-1.05207212666907,-291.359791752803,0
"1028","150",28,1,0.5,0.5,0.5,0,0,0.818772785223011,0.448039855037171,0.448039855037171,0.502136301940434,0.606040460595338,-0.153089923955194,-261.428033233051,0
"1029","150",29,1,0.5,0.5,0.5,0,0,1.16853123792986,0.664075637437665,0.664075637437665,0.596693333473714,1.86448675150829,1.53586166037531,-283.465830984183,0
"1030","150",30,1,0.5,0.5,0.5,0,0,0.93440629982496,0.422705138701805,0.422705138701805,0.477766443326354,-1.63365663631854,-0.313943585866977,-321.816314290526,52
"1031","150",31,1,0.5,0.5,0.5,0,0,0.979372521581646,0.486009382810732,0.486009382810732,0.490405922635316,-0.0602675782886143,-0.278268334343266,-307.032892105701,52
"1032","150",32,1,0.5,0.5,0.5,0,0,0.873674695447149,0.475750436305592,0.475750436305592,0.471581194861379,0.851849428797775,-0.114229055756466,-290.216499133888,0
"1033","150",33,1,0.5,0.5,0.5,0,0,1.01604142546268,0.506237520205284,0.506237520205284,0.487407564878488,0.281904990409877,0.213238503085862,-283.727240636325,0
"1034","150",34,1,0.5,0.5,0.5,0,0,1.02748521861259,0.523217159724362,0.523217159724362,0.539936979755826,0.185608681022475,0.277566733707479,-310.814074256195,0
"1035","150",35,1,0.5,0.5,0.5,0,0,0.954402880672048,0.442002974609328,0.442002974609328,0.438745455549428,-0.330467596819368,-0.420248547263763,-300.497103269187,52
"1036","150",36,1,0.5,0.5,0.5,0,0,1.00634939465769,0.432978943881835,0.432978943881835,0.437014212778811,-0.920753200497471,-0.808069278082811,-289.805310246133,0
"1037","150",37,1,0.5,0.5,0.5,0,0,0.863168100481793,0.368493424742554,0.368493424742554,0.383950734204972,-1.11150349391302,-0.981833613018394,-421.27697876922,0
"1038","150",38,1,0.5,0.5,0.5,0,0,0.973197591615239,0.517968470910167,0.517968470910167,0.468913810674905,-0.114103558293705,-0.39241082372092,-278.81132318444,52
"1039","150",39,1,0.5,0.5,0.5,0,0,0.912948293406792,0.462694363799514,0.462694363799514,0.502054509061469,-0.123788684895611,0.659817163277594,-307.617255088169,0
"1040","150",40,1,0.5,0.5,0.5,0,0,1.08026374440895,0.60775004783791,0.60775004783791,0.611192215343769,0.205412597081602,0.248765639607323,-303.614556855233,0
"1041","150",41,1,0.5,0.5,0.5,0,0,1.07007657004528,0.476368573777781,0.476368573777781,0.458982541278891,0.262750024337167,0.0381756771645605,-299.601314532003,0
"1042","150",42,1,0.5,0.5,0.5,0,0,0.938046301419381,0.445232700133653,0.445232700133653,0.439371074854809,0.835749347488054,0.673630165796072,-298.856749492322,52
"1043","150",43,1,0.5,0.5,0.5,0,0,1.05071851688573,0.549010479466264,0.549010479466264,0.523893458150167,-0.237609166881735,0.265463322639275,-298.791146149309,0
"1044","150",44,1,0.5,0.5,0.5,0,0,1.34904778576819,0.679304681403557,0.679304681403557,0.592773116908823,0.647746053192498,-0.00179429959475605,-295.603709140374,0
"1045","150",45,1,0.5,0.5,0.5,0,0,1.13869250477446,0.654553594054442,0.654553594054442,0.650295882912825,1.6880108637761,0.213089554895568,-484.161836911227,0
"1046","150",46,1,0.5,0.5,0.5,0,0,1.01840256455327,0.526063925026318,0.526063925026318,0.519880877543624,-0.229684309393325,0.78243141331731,-269.829970190388,0
"1047","150",47,1,0.5,0.5,0.5,0,0,1.0218211659318,0.525484767823621,0.525484767823621,0.554948886397431,-1.44322250708311,0.360482053388667,-322.713949505822,0
"1048","150",48,1,0.5,0.5,0.5,0,0,1.09963532977949,0.528687359098676,0.528687359098676,0.493578410636237,0.208182159505502,0.191426805247437,-299.36100402383,0
"1049","150",49,1,0.5,0.5,0.5,0,0,0.885049718242564,0.42140678814159,0.42140678814159,0.450722158535151,-0.308928130669749,-0.144011350413725,-280.557119489177,0
"1050","150",50,1,0.5,0.5,0.5,0,0,1.00603722287742,0.453850906791529,0.453850906791529,0.492455337412583,0.56122167769814,0.0370803611958072,-299.211695421343,0
"1051","150",51,1,0.5,0.5,0.5,0,0,0.980640787635314,0.463671910365677,0.463671910365677,0.466374278773309,0.323362716963997,-0.0836651436544622,-277.521804915493,52
"1052","150",52,1,0.5,0.5,0.5,0,0,0.864716260609054,0.42963422399579,0.42963422399579,0.460930109329068,1.00427401863061,0.982844288216764,-288.126149013101,0
"1053","150",53,1,0.5,0.5,0.5,0,0,0.91295415002053,0.401658966521587,0.401658966521587,0.397235271997525,-0.188762274754858,-0.712951449133945,-268.387125407154,0
"1054","150",54,1,0.5,0.5,0.5,0,0,0.99729037585789,0.471370174021537,0.471370174021537,0.488299692291633,-0.959447871698211,-0.635698819625759,-326.001379481877,0
