,X,tree.size,tree.number,sig2.1,sig2.2,sig2.3,sig2.4,theta.1,theta.2,alpha.1,alpha.2,alpha.3,alpha.4,est.sig2.1,est.sig2.2,est.sig2.3,est.sig2.4,est.theta.1,est.theta.2,est.alpha.1,est.alpha.2,est.alpha.3,est.alpha.4,log.likelihood,convergence
122,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,0.963790802,0.441627496,0.441627496,0.39898299,1.306285755,1.596623933,0.545754076,0.190881952,0.190881952,0.209256688,-242.4961353,0
123,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.088623036,0.62437047,0.62437047,0.604080822,0.606892375,1.112445717,0.658216378,-0.117440327,-0.117440327,0.344223098,-250.2542683,0
124,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.089707759,0.526071744,0.526071744,0.50136215,1.029036015,1.749905812,0.755918238,0.303098429,0.303098429,0.356490718,-244.4959326,0
125,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,1.283910977,0.697464879,0.697464879,0.667712992,0.491852809,0.976061631,0.268094518,0.064161373,0.064161373,0.179728997,-315.9605536,0
126,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.056760484,0.509989217,0.509989217,0.439176887,1.60667281,0.891567586,0.170972819,0.000642396,0.000642396,2.41E-06,-297.2127753,0
127,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.890684923,0.444154649,0.444154649,0.491607805,0.446139621,1.020313757,0.165713188,0.005456708,0.005456708,0.16326992,-293.9635093,0
128,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.077109933,0.629422446,0.629422446,0.649489746,0.702528394,-0.109493025,0.139139134,0.021460603,0.021460603,0.435375724,-292.1170642,0
129,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,170.5867264,-157.5692516,-157.5692516,145.5451405,0.071392275,-0.191874534,17.10280366,-13.29742295,-13.29742295,42.76982606,-484.4336354,0
130,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,0.757631114,17.73140038,17.73140038,415.0533733,-0.673234572,0.471333961,58.9695468,88.4435292,88.4435292,175.5222414,-479.9405963,0
131,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,28.90051402,-30.78422107,-30.78422107,73.79486339,-1.036126613,0.085327828,10.66090593,9.992618799,9.992618799,34.10477521,-464.6425415,0
132,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,913.4421651,-524.5549121,-524.5549121,301.2318323,0.009416579,-0.132570363,150.0907738,-55.79433625,-55.79433625,35.1323373,-484.9597828,0
133,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,610.7488748,-308.516949,-308.516949,155.8458998,0.973982424,2.086864356,715.2044939,-162.6152771,-162.6152771,128.7675602,-215.858288,0
134,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,21.595389,-22.70629978,-22.70629978,29.00417236,0.887030627,2.149086627,15.41534763,-1.470995297,-1.470995297,13.85603711,-272.4910296,0
135,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,19.02328631,-9.530285873,-9.530285873,19.38377503,1.031930555,1.770189436,31.88839241,-6.362243988,-6.362243988,32.90336038,-224.0662076,0
136,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,15.2051461,-8.195530377,-8.195530377,139.440253,1.039965809,1.760212899,118.7905881,90.91960511,90.91960511,140.7234559,-265.0900479,0
137,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.997244671,-0.419402807,-0.419402807,0.412832216,0.967685943,1.724493867,0.742740657,0.103426451,0.103426451,0.445231639,-225.8588804,0
138,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.139001756,-0.524045645,-0.524045645,0.458536621,1.030588638,1.917251061,0.707914731,0.168058104,0.168058104,0.319605442,-245.3900474,0
139,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.058841897,-0.491743815,-0.491743815,0.4362966,0.847115188,1.445168953,0.612685377,-0.245961036,-0.245961036,0.283414998,-243.5338203,0
140,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.095457361,-0.597423539,-0.597423539,0.598934183,1.057230764,1.855456435,0.88580286,0.192540954,0.192540954,0.417847649,-241.1748419,0
141,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,1.046408248,-0.452707807,-0.452707807,0.436940131,0.22545792,1.240586112,0.189070634,-0.06048977,-0.06048977,0.019901113,-309.3253522,0
142,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1.161689218,-0.521297445,-0.521297445,0.511003816,0.813931521,1.235793217,0.278996652,0.101973654,0.101973654,0.156029838,-307.5021047,0
143,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1.000952901,-0.549585894,-0.549585894,0.541388422,0.719595019,0.543524408,0.06407882,-0.067420167,-0.067420167,0.089866762,-310.5388032,0
144,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1.076790725,-0.492883436,-0.492883436,0.479997725,0.317971762,0.862256458,0.168529387,0.102253572,0.102253572,0.062041365,-314.0378045,0
145,1,150,1,1,0,0,0.5,1,2,0,0,0,0,1217.66874,1663.856014,1663.856014,2273.538562,-2.503556722,0.296485156,84.83697665,200.6827302,200.6827302,846.9021235,-594.5506756,0
146,2,150,1,1,0,0,0.5,1,2,0,0,0,0,93104.78817,15993.58286,15993.58286,2747.638082,-0.707493032,0.586605355,14709.20093,834.2268454,834.2268454,319.1675183,-566.6050681,0
147,3,150,1,1,0,0,0.5,1,2,0,0,0,0,458.0233322,183.0694816,183.0694816,635.7802662,0.657850262,0.224400818,71.66684674,-6.268092314,-6.268092314,155.0461538,-556.8312671,0
148,4,150,1,1,0,0,0.5,1,2,0,0,0,0,300.8386832,-208.7136038,-208.7136038,253.9039863,0.734737139,0.545335671,33.30661958,-33.39547615,-33.39547615,75.87952493,-571.1786458,0
149,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,1.280250089,-0.124298109,-0.124298109,0.35428297,1.043198816,1.938089307,2.242959133,-0.146108239,-0.146108239,0.416920882,-193.6294751,0
150,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.576225077,-0.049030579,-0.049030579,0.462080224,0.977713407,1.921569044,2.66764158,0.644580912,0.644580912,0.856285498,-201.8499227,0
151,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.180882961,0.093435611,0.093435611,0.398659511,0.898053549,1.638529364,1.44974688,-0.526790883,-0.526790883,0.453334931,-232.5236845,0
152,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.07952126,-0.195687285,-0.195687285,0.536201028,1.063288609,1.83042056,1.492375153,0.304362787,0.304362787,0.769967077,-214.0801145,0
153,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,400.8662828,344.4299562,344.4299562,317.921147,0.90293698,1.741192383,297.3552614,242.0949037,242.0949037,220.826143,-335.7909172,0
154,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1089.933836,-702.9725707,-702.9725707,453.3948931,1.560450532,1.10129703,573.871098,-244.2942678,-244.2942678,141.6177087,-367.7056264,0
155,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,905.0389553,-74.35863286,-74.35863286,6.10935723,0.319929896,0.846469675,592.3497805,-268.4795055,-268.4795055,187.2625914,-364.4399825,0
156,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,32.52093617,345.0345858,345.0345858,3660.683894,0.960470939,1.819518964,112.6715866,562.9761239,562.9761239,3361.563736,-327.1250433,0
157,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,919.9534005,1858.195631,1858.195631,3753.33251,0.203032605,0.192024911,143.8527767,337.3995482,337.3995482,1241.647934,-485.9634922,0
158,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,5950.109003,-1221.341065,-1221.341065,381.7257245,0.862734662,0.432649556,1237.151551,-214.9019223,-214.9019223,94.70253895,-501.7795673,0
159,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,247215.9221,-31486.97898,-31486.97898,4116.28123,-0.096986013,-0.371877173,68839.81088,-9403.653172,-9403.653172,1321.365404,-508.411582,0
160,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1370.625154,2138.858671,2138.858671,3337.686047,-0.755985856,0.75284757,255.3805728,571.9512732,571.9512732,1561.616616,-502.6228784,0
161,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,52.67740962,763.1780734,763.1780734,11431.92119,-1.81774851,-1.856705354,937.4776154,-1956.777689,-1956.777689,5503.415679,-506.7532105,0
162,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,2687.001607,-290.4849376,-290.4849376,31.40359243,-0.492197629,-1.118908588,859.9831084,-463.5634812,-463.5634812,329.478696,-503.6982467,0
163,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,824.9810192,275.9419535,275.9419535,92.29783462,-0.765267115,-0.118352431,148.3362938,-3.657559146,-3.657559146,29.1712336,-479.9072428,0
164,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,366.60574,-129.2152654,-129.2152654,702.4780162,1.205867355,1.277883859,181.939486,-178.8811284,-178.8811284,262.5323974,-527.4905899,0
165,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,1.082255529,0.531124338,0.531124338,0.498368478,1.097663228,1.912527153,1.590415391,0.076054141,0.076054141,0.653094663,-162.9102701,0
166,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.182626075,0.455808914,0.455808914,0.434717593,1.077278891,1.808612203,1.675331214,0.357499723,0.357499723,0.792188397,-163.3317243,0
167,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,1.091124892,0.534539817,0.534539817,0.480184871,0.815274766,1.5426835,1.2396084,-0.267971727,-0.267971727,0.570184725,-181.6213425,0
168,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.037319331,0.426455174,0.426455174,0.399043906,0.97447113,1.809302942,1.256844438,0.192730249,0.192730249,0.622818101,-167.7614955,0
169,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,1390.629118,1538.781816,1538.781816,1702.718177,1.077294915,1.424227106,661.8733186,797.6928684,797.6928684,1296.533815,-283.0868171,0
170,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.146783672,23.76159056,23.76159056,492.3449909,1.146021119,1.976089454,18.25731351,-59.84243465,-59.84243465,511.3885426,-316.7965899,0
171,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,5024.64412,4880.370656,4880.370656,4740.239742,0.627827612,1.280246958,1213.730959,832.552433,832.552433,851.8006795,-354.6549476,0
172,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,712.1017914,925.4914479,925.4914479,1202.825819,0.713923459,1.833853709,268.2521836,393.8827469,393.8827469,847.6507064,-337.6115681,0
173,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,3849.093682,1796.219836,1796.219836,838.2247812,-0.024065295,0.562676473,717.9008075,89.32119184,89.32119184,155.6561143,-462.8669466,0
174,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,1582.026962,157.9153204,157.9153204,15.76284667,1.406984674,0.805197157,628.9597474,-62.35134051,-62.35134051,45.39423053,-403.6805823,0
175,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,3337.09654,-5151.512463,-5151.512463,7952.448261,-1.001396725,-0.279273472,2540.136891,-4851.020574,-4851.020574,9339.200756,-451.8134978,0
176,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,622.0565541,-162.5630855,-162.5630855,42.48288455,-0.048881462,0.414632661,345.4844665,-252.9713332,-252.9713332,215.9657847,-431.1257644,0
177,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,2248.076165,7819.377124,7819.377124,27276.05537,-2.940601383,0.757127016,2628.045163,5208.139662,5208.139662,10672.14716,-570.0002323,0
178,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,6103.703458,-4650.237202,-4650.237202,3542.882809,0.265128957,0.306326493,852.423999,-764.9230642,-764.9230642,1038.462802,-469.2696484,0
179,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,1910.183798,650.4765151,650.4765151,221.5073215,1.902000686,-0.964134981,475.0670007,504.2956397,504.2956397,655.1843127,-509.0971365,0
180,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,7715.478264,-2967.7684,-2967.7684,1141.55584,1.977163462,-0.277693239,671.0790262,-143.9395378,-143.9395378,117.9866089,-511.05053,0
181,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,0.806367223,-0.479858305,-0.479858305,0.46303891,1.029226223,1.79676498,0.807156669,-0.072133952,-0.072133952,0.478674304,-163.3230763,0
182,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,1.022240458,-0.626771345,-0.626771345,0.550535592,1.234849303,1.603266314,0.993837676,0.285589725,0.285589725,0.467175096,-177.1162269,0
183,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.935882181,-0.485387118,-0.485387118,0.504992936,0.79188374,1.50851473,1.066735918,-0.517411848,-0.517411848,0.782931178,-175.3042259,0
184,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.224600327,-0.553449982,-0.553449982,0.494564582,1.011928298,1.90270354,2.092947533,0.352115424,0.352115424,0.544641618,-178.1563695,0
185,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,447.5595913,-123.4431931,-123.4431931,34.04735868,0.991482715,1.517554284,343.9569845,58.26237749,58.26237749,71.76639683,-308.0453801,0
186,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,980.7557551,-578.9887087,-578.9887087,341.8057177,1.235084766,1.432979272,417.5249425,-99.12634265,-99.12634265,121.015277,-316.0068406,0
187,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.061881789,3.826921956,3.826921956,236.6662929,0.764514189,1.090918128,30.5710625,63.33170957,63.33170957,228.1319946,-313.3091814,0
188,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1291.04445,-146.1884666,-146.1884666,16.55331682,1.054244648,1.614600275,1682.406289,773.776006,773.776006,467.233749,-352.143903,0
189,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,4.660167162,-83.76392774,-83.76392774,1505.610282,-0.433401083,0.264935712,108.678366,198.3759969,198.3759969,653.4622136,-455.8518599,0
190,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,5580.726404,-3230.46932,-3230.46932,1869.995278,2.131748984,-0.730561833,877.2729605,-367.3070092,-367.3070092,232.1655995,-453.6130917,0
191,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,528.8014195,-96.39702069,-96.39702069,17.57254284,1.002129219,0.351564582,121.5991789,21.56250234,21.56250234,31.2894239,-432.4591501,0
192,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,2409.902,-2525.488415,-2525.488415,2646.618714,0.822389242,-0.004524595,309.9443699,-346.8949299,-346.8949299,479.9080345,-460.1934276,0
193,1,150,1,1,0,0,0.5,1,2,0,0,0,0,32.11057226,0.134432382,0.134432382,5.524414121,1.029373628,-1.129631688,4.834874448,-0.558734152,-0.558734152,2.118304425,-510.1981878,0
194,2,150,1,1,0,0,0.5,1,2,0,0,0,0,18.81494447,-0.811144563,-0.811144563,5.31328655,-0.217576071,0.026993558,4.469394975,-0.901123609,-0.901123609,1.792986297,-485.4998074,0
195,3,150,1,1,0,0,0.5,1,2,0,0,0,0,11.92880555,-0.103465389,-0.103465389,10.13748974,0.942509961,0.086670538,3.029079021,0.045016511,0.045016511,2.865251765,-490.468088,0
196,4,150,1,1,0,0,0.5,1,2,0,0,0,0,11.63011225,-1.629700265,-1.629700265,10.13836563,0.057405926,-1.368768513,2.267169661,-0.271845828,-0.271845828,2.527638428,-513.7721922,0
197,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,111.5826733,-100.5714446,-100.5714446,139.3768338,0.987563426,1.872923151,128.9428559,-97.25131827,-97.25131827,139.6765612,-286.1377256,0
198,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,69.82357982,252.9061212,252.9061212,916.0445139,1.140602601,1.858691674,425.5433094,688.4245798,688.4245798,1293.445064,-278.8974358,0
199,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,130.2128337,325.9087187,325.9087187,815.714586,0.917640071,1.757087475,86.96017374,147.3004987,147.3004987,922.1157402,-265.9532746,0
200,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,528.2889328,903.1121918,903.1121918,1612.949967,0.994999231,1.983075812,1651.94381,1867.554017,1867.554017,2345.62619,-254.1589483,0
201,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,0.739400159,0.051196822,0.051196822,0.357195141,1.074548816,1.315272178,0.573568288,0.145349376,0.145349376,0.159388662,-227.5553028,0
202,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.262248456,0.003451082,0.003451082,0.496608501,1.335510045,1.400392712,0.928899535,0.449211502,0.449211502,0.601650016,-250.7107918,0
203,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.952935443,0.111209653,0.111209653,0.509370784,0.295114266,0.80837955,0.640959916,-0.216135631,-0.216135631,0.389385647,-252.9315663,0
204,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.393739932,-0.072203808,-0.072203808,0.43322461,1.05587358,1.514987297,1.101509105,0.083919849,0.083919849,0.274704936,-253.5371176,0
205,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,7251.106357,4191.906628,4191.906628,2477.488138,-0.334794857,0.664309412,1837.251237,1180.106594,1180.106594,801.9838641,-473.63377,0
206,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,12427.50309,-10889.43391,-10889.43391,9727.383328,0.620084284,0.474165213,2469.163285,-2928.574275,-2928.574275,4577.163583,-476.5113264,0
207,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,340.3264802,-115.9188879,-115.9188879,116.5200049,0.433214289,0.941090953,99.40037813,-50.80188597,-50.80188597,56.25696427,-485.0426031,0
208,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,5295.027565,2299.726414,2299.726414,998.812936,1.18624338,0.856416117,1015.442661,503.9196279,503.9196279,257.8256497,-509.6509225,0
209,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,10.82098063,11.00084242,11.00084242,14.23323067,-0.079477384,-0.256136894,1.734600274,-0.224331714,-0.224331714,4.258311651,-428.5827011,0
210,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,19.32281747,9.774522536,9.774522536,9.974643165,0.405338486,-0.301993107,3.399879747,0.433819679,0.433819679,2.372773738,-480.3222805,0
211,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,23.84222344,14.38126661,14.38126661,11.4350222,0.38862652,0.419997146,2.798314411,0.279078228,0.279078228,2.370927721,-462.7020946,0
212,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,10.21019358,1.776482537,1.776482537,5.490453576,0.080393653,1.346348645,2.30101863,-0.563324451,-0.563324451,2.280967506,-463.5116066,0
213,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,374.2049399,3.906236912,3.906236912,0.040776347,0.913998507,1.725645102,894.6286968,-402.9994792,-402.9994792,268.0268237,-207.4922779,0
214,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,42.85226389,-18.40977677,-18.40977677,254.8054693,1.0475295,1.88685498,148.2517089,-167.1040959,-167.1040959,525.6832359,-215.9866633,0
215,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,335.8392632,125.2211524,125.2211524,126.8094823,0.755931397,1.546901162,512.6669815,-237.5299321,-237.5299321,263.5009757,-265.897619,0
216,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,205.8847367,431.9473585,431.9473585,906.2302135,1.063814659,1.85232731,236.6590997,-30.19850402,-30.19850402,1974.202609,-220.5082189,0
217,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.980951335,0.449778175,0.449778175,0.393695026,0.896064721,1.804381786,0.75330283,-0.005161309,-0.005161309,0.263651945,-184.5985626,0
218,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.187594574,0.680285963,0.680285963,0.666847823,1.01732273,1.475994081,0.630399638,0.402581948,0.402581948,0.534961868,-220.9379448,0
219,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.073007193,0.511788406,0.511788406,0.472430413,0.515842781,1.366551431,0.615302265,-0.271019905,-0.271019905,0.311217814,-213.9481056,0
220,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.249381894,0.614106289,0.614106289,0.492357664,0.957921242,1.241046613,0.818065841,0.240621683,0.240621683,0.223248576,-204.2149557,0
221,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,268.0387633,-600.4542639,-600.4542639,1599.89602,-0.181050536,0.163200857,596.361741,-1064.09067,-1064.09067,1945.912295,-427.9115602,0
222,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,82.14933947,-331.294085,-331.294085,3459.421792,1.606712692,0.983473927,796.4295296,-1477.302376,-1477.302376,3179.918028,-418.5681898,0
223,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1178.123015,-786.3831629,-786.3831629,2707.262241,-0.015127068,0.544032266,1181.696948,-1756.549387,-1756.549387,2957.252025,-461.7092168,0
224,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,355.2208287,592.4213049,592.4213049,988.0135815,-0.666456887,-0.289045015,82.00452661,-66.27232581,-66.27232581,602.8360678,-450.7145243,0
225,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,12.74051306,-8.002259016,-8.002259016,7.277705221,1.092581541,0.180279916,1.936256283,-0.227628162,-0.227628162,2.121971361,-430.4404486,0
226,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,22.94771515,-12.61065354,-12.61065354,11.31565445,2.733765414,-1.146405881,2.077976671,0.241489641,0.241489641,3.610024947,-489.8893011,0
227,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,13.62216786,-6.780065409,-6.780065409,8.030820166,-0.918638766,0.847913957,3.395564917,1.199436293,1.199436293,3.647708801,-426.424004,0
