"","X","tree.size","tree.number","sig2.1","sig2.2","sig2.3","sig2.4","root.1","root.2","r.term.1","r.term.2","r.term.3","r.term.4","est.sig2.1","est.sig2.2","est.sig2.3","est.sig2.4","est.root.1","est.root.2","est.r.term.1","est.r.term.2","est.r.term.3","est.r.term.4","log.likelihood","convergence"
"389",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.532704090231457,0.00727895436921348,0.0592298243501891,1.00669590664827,0.973413174254447,0.488529901675199,-0.0403691810744483,-0.0385522024085674,-0.0491967925998364,-0.126558136520361,-19405066.6326772,1
"390",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.532961203247988,0.0193688203086013,0.0563341122791498,1.03566198030353,0.929378236040169,0.476271142359982,-0.0160849626518411,-0.0345510674341183,-0.0402207122635162,-0.156295502520903,-39033217.6843976,1
"391",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.523295982957616,0.006743461908326,0.0880909028469493,1.04955366382858,0.854517554960426,0.458350255311959,-0.00121974430088299,-0.0262530727008535,-0.0115354203320475,-0.0708267351922169,-934181.58023368,1
"392",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.526084138891027,0.00782072781347657,0.0803087072397458,1.02474835971933,0.874804120542679,0.465898963153371,8.2121814312617e-05,-0.0238269810774942,-0.0175581769345669,-0.0850485745404017,-18855805.5928149,1
"393",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.539914556005919,0.0280943502908147,0.0669469530921459,1.02587874000296,0.900541499366544,0.467004146701914,-0.031097107218108,-0.095405853657929,0.013910645512523,-0.057900457987888,-21431170.426485,1
"394",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.506987779114998,0.0180029793485727,0.0693836265355673,1.01700092849799,0.976797297219035,0.476471957367697,-0.0519880767109361,-0.0424055350780689,-0.0478398474101497,-0.126238628740707,-2259800.62009754,1
"395",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.54846167331972,0.00551442537966764,0.0823816518566081,1.02292539727097,0.964561890817658,0.479780718982881,-0.134217263369336,-0.0531129360835052,-0.0399991100496932,-0.0693818967860239,-30850144.7396206,1
"396",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.498407204251667,0.0130818230886675,0.103545990322188,1.01153294015056,1.01480310783576,0.482123332837095,-0.113338759406978,-0.0696639349028824,-0.0628751268742049,-0.0790759023185904,-103464789.996406,1
"397",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.0346634089949721,-0.478114086936439,-4.25255413876559e-05,0.918392958923943,0.21944984242931,0.757168608788861,0.157854109365521,0.204451075372608,0.355936429670762,-0.0667089888197287,37.2388287515703,1
"398",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.586305643115481,0.792898276047691,-0.0123947307714703,0.0336053743228061,1.32652943933861,-0.0268328059963892,0.120801252336585,-0.516973599230956,0.205955989202391,0.262030222705456,76.1600360870742,1
"399",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,0.84706555357488,0.590875337993554,-0.277215166348807,0.291942766721975,0.9265323052599,0.457175162989528,0.223234971379922,0.355200490920437,0.141646357934375,0.210263982935017,66.4132951654833,1
"400",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.312859803741091,-0.0053376472581673,0.259211826015266,0.816585812236915,0.962911942860914,0.326876581000433,0.0214331627992504,0.0741927449636123,-0.00228171362585439,-0.0286180082914529,16.4108146954202,1
"401",5,20,2,0.01,0.005,0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.110343928391258,-1.12384135417789,0.475481855000271,0.888034421494396,0.721908462365247,0.649595415487757,0.248366701848627,0.144317186049637,0.0945075162553973,0.0337004452675336,39.7196058112519,1
"402",6,20,3,0.01,0.005,0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.59855757242241,-0.33639456967109,0.732649354136175,0.000930920662403076,0.850487498846575,0.318377575623699,0.21704694717659,-0.118403053369092,0.266959962890863,0.323513811339405,-25687.7265994317,1
"403",7,20,1,0.01,-0.005,-0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.551653778019169,0.055944617197359,-0.079041925849033,0.850308528370715,0.91980062033941,0.496076278590775,-0.0499934372811928,0.117753003005931,0.00377929459255195,-0.0851551837698226,8.26120976807086,1
"404",8,20,2,0.01,-0.005,-0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.613103740913257,0.125175565780365,-0.00425732318860685,1.12647444814898,0.528334405288382,0.238420545852522,0.108776353671866,-0.3252023587999,0.306296666361453,0.0566860469303512,74.1400546778211,1
"405",9,20,3,0.01,-0.005,-0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.59088132440906,-0.0560686121484236,-0.263138461451978,0.828596237910831,1.016639918707,0.438057900475453,0.202726712905575,-0.286447680957588,0.137284470210436,0.119914190313714,97.0141417848429,1
"406",10,50,1,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.566121121491927,-0.00327583081629831,0.0731052447021343,1.02406122920636,0.947206397077998,0.461163228926641,-0.0351319582314771,-0.0425493296608362,-0.0345378101386511,-0.141804017006067,-387773.76570039,1
"407",11,50,2,0.01,0,0,0.005,0,0,0.0782404601085629,0,0,0.0782404601085629,0.500656588652937,0.000221124088082121,0.098939907431644,0.998991690955817,1.00030815022783,0.499096234065958,-0.0952459868640001,-0.0525070350745671,-0.052206903501666,-0.0970743178448836,-10043488.7695811,1
"408",12,50,3,0.01,0,0,0.005,0,0,0.0921034037197618,0,0,0.0921034037197618,0.500672813259437,-0.00273932105204641,0.0986499644941454,1.00041287545933,0.998261863340978,0.500397919656116,-0.0946515315446183,-0.0529191124172009,-0.0528112257550691,-0.0964854597742334,-21808152.6408332,1
"409",13,50,1,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.570058429386862,-0.00862329870616483,0.0731697847726104,1.02211185494073,0.943145625191099,0.46091007937366,-0.0262601738732874,-0.0431195292354619,-0.0275038179750255,-0.142767842218413,-292002.9196411,1
"410",14,50,2,0.01,0.005,0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.00017203652597047,-0.225166590228863,0.32493560288988,0.916950155542213,0.866682109911154,0.60092515337599,0.105887303698544,-0.141405029495281,0.164481168146023,0.0647280572081565,-559553.252493687,1
"411",15,50,3,0.01,0.005,0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.506389076885311,-0.00455708486000572,0.0952492010470652,0.99374582469502,1.00058194183612,0.501833045138049,-0.0926578469982611,-0.0518322458945948,-0.0512293606349269,-0.0927268508074988,-4917410.6907469,1
"412",16,50,1,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.501324728781918,-0.00166601668859546,0.099081227710392,0.999334872913809,1.00248262978995,0.500639951625212,-0.0957750540573306,-0.0535560385686606,-0.0541363099613258,-0.0975732947095259,-361295.593779498,1
"413",17,50,2,0.01,-0.005,-0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.49918751705973,0.00150817741453129,0.0999865888187311,0.99929456297798,1.00038393242724,0.501102903537282,-0.0966006835588471,-0.0543701034110977,-0.052723691955306,-0.097584539417205,-3714268.58860174,1
"414",18,50,3,0.01,-0.005,-0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.502599900549422,0.00219988410663502,0.0963953211744534,0.99847344352616,0.998056795977563,0.495324249654965,-0.0926427043194486,-0.0487971678010668,-0.047040482071578,-0.0992062048111108,-27231927.6333698,1
"415",19,100,1,0.01,0,0,0.005,0,0,0.0230258509299405,0,0,0.0230258509299405,0.536016472790077,0.0108260816482624,0.0643646951384291,1.0032858960987,0.966247165773815,0.483451074163465,-0.141975104846399,-0.0501686432041159,-0.0464206941722713,-0.0244150491547307,-6487188.61756888,1
"416",20,100,2,0.01,0,0,0.005,0,0,0.0391202300542815,0,0,0.0391202300542815,0.53288601547315,-0.0141669444352752,0.107014750177644,1.01942619458875,0.936606560363586,0.471906082652592,-0.00532926624553526,-0.0492456216937881,-0.0406345084971771,-0.156334834561116,-32696534.5108779,1
"417",21,100,3,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.579505182001898,0.0028009002501377,0.0644379339299718,1.03499397894617,0.946509739309042,0.480696668465116,-0.0291014753152466,-0.0872979121423988,-0.0268005922947862,-0.163987119249549,-232100622.485626,1
"418",22,100,1,0.01,0.005,0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.569889632986938,0.0221973580659743,0.0870367527861952,1.06944825628726,0.833824020258292,0.446511206631671,0.00832777299551611,-0.0397306910201086,-0.00242981196080284,-0.0996731061995446,-1243965.07294121,1
"419",23,100,2,0.01,0.005,0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.519016271027557,0.0249690563761996,0.124269372623378,0.931644114976428,0.966474874913919,0.481155140987856,-0.0543174568758958,-0.132891641099877,0.0411140208603788,-0.0670139773743691,-35143939.6051515,1
"420",24,100,3,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.536904018124248,0.0111767779767829,0.0889687037710215,1.02007341526653,0.917908840148123,0.473525777324583,-0.00198613756008464,-0.0532424441290163,-0.0385163322746934,-0.152837189525876,-97348064.0016727,1
"421",25,100,1,0.01,-0.005,-0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.609892936548495,0.00647696179215891,0.0651360712185436,1.0333235443831,0.949277307960676,0.485997871872602,-0.0435593169020915,-0.0889514040784342,-0.0317318033164701,-0.185240251560424,-6622857.83796364,1
"422",26,100,2,0.01,-0.005,-0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.542548359371185,0.0165170527886398,0.0990527621843503,1.0546489330681,0.897611997496015,0.479593947275834,-0.148967544446078,-0.0885022018485454,-0.0224839450034581,-0.0269241647192194,-56486951.1649069,1
"423",27,100,3,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.53422057650321,0.00449752567742179,0.0948249120790319,1.01372795235043,0.918252275374213,0.480796679307047,-0.00154858542273289,-0.0588149334256786,-0.033745712775151,-0.152048056341978,-173225469.810528,1
"424",28,150,1,0.01,0,0,0.005,0,0,0.015350567286627,0,0,0.015350567286627,0.485433633543851,0.00659719079171033,0.0264305619337252,1.04067832651232,0.950898274616126,0.488750672959463,0.00363357936438764,-0.0429361110744897,-0.00641991943637179,-0.15593291543368,-2059709.15881121,1
"425",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.512756769360705,-0.00996704955950965,0.0780770769441661,0.998431969286533,0.970950577905405,0.459513787146837,-0.0153161485815597,-0.0393825778479315,-0.0418996622891677,-0.116292395509689,-16504105.293613,0
"426",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.563039932441289,0.00940871692861008,0.0723930023803134,1.02841115196604,0.969592178331052,0.484582525715951,-0.0433280250392556,-0.0358944156589098,-0.049268211823599,-0.193674145812911,-49951947.0432604,1
"427",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.533325020250101,-0.0712986575051577,0.0415374152941269,0.976826403818859,0.908604778049432,0.507493960750189,-0.00702105248711897,-0.0853561242160548,0.0345653848796883,-0.0658330010391014,-909441.462293969,1
"428",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.550386954319585,0.00660640976332066,0.0599878183152087,1.04676646772662,0.914448163773475,0.479925363997254,-0.0415913367217564,-0.0967238991959814,-0.00175833563165144,-0.0605640172620984,-6772511.23023656,1
"429",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.545683468203261,-0.00319259281350363,0.0496633592325786,1.04333161842984,0.905774007899986,0.466485698649645,-0.0414962010406301,-0.0842065988630543,0.00155305076036205,-0.0610591275968971,-29985536.7334556,1
"430",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.525215199167035,0.00598112671885482,0.0852916520779015,1.02882437859756,0.961903595484071,0.482095548156718,-0.0303377594696429,-0.0223080958482999,-0.0542867482351594,-0.176850290384783,-1463413.25037488,1
"431",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.491288949923163,0.00371836468453923,0.0789490275676168,1.01250735374227,0.971744546057944,0.493109529943647,-0.0829937213738501,-0.04543614715704,-0.0445467396489651,-0.0785866059056058,-17645976.4632724,1
"432",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.573307226607091,0.00212314675151623,0.0899120132726613,0.990249491086132,0.962767649936432,0.48428207441815,-0.0297329186773112,-0.0651608669902725,-0.0413529721609197,-0.169611663155885,-45694146.8592927,1
"433",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.446010156043753,0.0171521231955579,-0.101653680631363,0.84311336517497,0.948181383968454,0.416978045649122,0.137040681537967,-0.355562867689123,0.602017590321947,-0.00653299635929116,-9022.09887933004,1
"434",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.00662707318501863,0.870300675060003,0.640887483019091,1.23513830750895,1.41343820509508,0.0436764663237478,0.362070791610861,-0.767034069986437,-0.504661403723097,0.103628774259067,77.1920920561328,1
"435",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,0.169963487774605,0.180463631365482,0.242611514516609,0.00455166538483332,0.675534925515972,-0.132393838912703,0.290578716691798,0.26354671678338,0.119539729380914,0.458888320330285,100.6169452301,1
"436",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.354075887887571,0.144166830393352,-0.0254358306478457,0.927708862111353,0.868131416823478,0.356591461769953,0.0373612040413431,0.211413580704834,0.125219912030422,-0.0544132723734315,22.0314027888867,1
"437",5,20,2,0.01,0.005,0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.0227318992337473,0.148444293978804,-0.0909687816204438,0.730576193740013,0.897245462843041,0.619586480391056,0.293476788314086,0.420533439430566,-0.151417558641288,0.0861807984044229,64.7228211783929,1
"438",6,20,3,0.01,0.005,0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.230856176391007,-0.123543068005322,0.847088814251383,0.441015961574504,0.276868003193003,0.505914751355974,0.270600303420086,0.368851432140207,-0.254348934931023,0.25455915295254,107.36662648777,1
"439",7,20,1,0.01,-0.005,-0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.493906396731569,-0.0916747388532163,-0.167322381987248,0.991208844680601,0.949540522754857,0.552130501441467,0.0040592333164793,-0.01780483887072,0.111369967717023,-0.0535561530064553,-63666.4005939732,1
"440",8,20,2,0.01,-0.005,-0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.711980302714361,-0.0588300947682059,-0.25546196706776,0.259373735265462,0.8151046034379,0.422774557210528,0.181620402624279,0.0841441486518616,0.425317652752169,0.275851327459444,-482457.368619693,1
"441",9,20,3,0.01,-0.005,-0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.987454421460032,-0.000613959038187643,-0.104024180549513,1.78364230302715,1.23567830583408,0.0517203322196656,-0.138445490958512,-2.46101204664797,0.558547855655338,0.301942383719173,-39637.1114160421,1
"442",10,50,1,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.501844193495538,0.00162002361544847,0.0990448449011435,0.998907825823785,1.00048572037842,0.498931252392586,-0.095006810798637,-0.0545205062731083,-0.0532635459959303,-0.0971757615860631,-138134.703099226,1
"443",11,50,2,0.01,0,0,0.005,0,0,0.0782404601085629,0,0,0.0782404601085629,0.500638096734578,-0.00214851908532622,0.097948324495011,0.998919500928559,0.998242855097027,0.502940584876282,-0.0919886117065195,-0.051952334186728,-0.0533647124393773,-0.0948101571696406,-4382218.5037487,1
"444",12,50,3,0.01,0,0,0.005,0,0,0.0921034037197618,0,0,0.0921034037197618,0.500486125525838,0.00138856809147084,0.0993132105046473,0.998224757361905,0.999454654890101,0.50021386554743,-0.094381144668525,-0.0536909893368844,-0.0534094734330929,-0.0969244254110967,-53675361.9126936,1
"445",13,50,1,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.569269199545415,-0.00506174211068152,0.0719407582806338,1.02675794933131,0.942182122809879,0.46314202432561,-0.02883460447062,-0.0429496972651729,-0.0323431732226295,-0.144299153346816,-451831.285395714,1
"446",14,50,2,0.01,0.005,0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.025864496807957,0.475177253834297,0.667411158155899,0.123073824755597,1.21364041343856,0.309972115338371,0.130370447567434,-0.106036117297114,-0.35863137789836,0.0721095235184516,198.294801688873,1
"447",15,50,3,0.01,0.005,0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0134642961477049,-0.294221402065007,0.377957638341482,0.819916439502674,0.777825263086364,1.23172663158651,0.17206389419333,-0.171027088671068,-0.347534360335445,0.0707271494649061,263.876406356284,1
"448",16,50,1,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.500988859831969,-0.00338409421182318,0.0976312299378335,0.999346652469721,0.998653575684854,0.502459689205358,-0.0927000916500663,-0.0524114887538471,-0.0531201184556643,-0.0947017808891723,-1641339.09709054,1
"449",17,50,2,0.01,-0.005,-0.005,0.005,0,0,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.0782404601085629,0.501949203037247,-0.000780106817037442,0.0985742612553471,0.996591668623928,0.999433004831553,0.501000538666322,-0.0945861724259137,-0.0530254120058346,-0.0538769905612293,-0.0966807592490518,-15342326.3710744,1
"450",18,50,3,0.01,-0.005,-0.005,0.005,0,0,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.0921034037197618,0.499224172443778,2.68773281045134e-05,0.100314313996427,0.997444240818841,0.998146693512668,0.501060219806143,-0.095690843594867,-0.0513159483855415,-0.0527465714213882,-0.0981753789096375,-237826046.53315,1
"451",19,100,1,0.01,0,0,0.005,0,0,0.0230258509299405,0,0,0.0230258509299405,0.524906981599033,0.0159670707000912,0.136793715963033,1.01175665693697,0.955603290153189,0.454185195868794,0.00266508809593595,-0.0627470146599574,-0.0480260294683673,-0.177257380654397,-1597183.87542978,1
"452",20,100,2,0.01,0,0,0.005,0,0,0.0391202300542815,0,0,0.0391202300542815,0.54294713570861,0.0183603957777985,0.0761598626016485,1.01387033906474,0.966780511024995,0.480493758742305,-0.0311792039000196,-0.0574073312793223,-0.0547365672573042,-0.150845961469358,-38830813.0076794,1
"453",21,100,3,0.01,0,0,0.005,0,0,0.0460517018598809,0,0,0.0460517018598809,0.589256199329656,0.0131947021880667,0.0917928385677112,1.02649284717847,0.951924322367224,0.435543051190362,-0.0135812930092293,-0.0777158067607424,-0.0344243125241928,-0.182361584951424,-82799524.1377325,1
"454",22,100,1,0.01,0.005,0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.569679671032353,0.00114444241408707,0.124787649914704,1.06321276368714,0.833245504836232,0.450092379886106,0.0231321966969665,-0.0415582722606905,-0.0117083365305417,-0.12323786343971,-1575497.97317382,1
"455",23,100,2,0.01,0.005,0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.589927438135776,-0.0466628201938446,0.106158899644281,1.03883534978019,0.843933043267787,0.525801831251498,0.0138621557863733,-0.0397911947054559,-0.0308455401925606,-0.152069461401922,-30853651.2372247,1
"456",24,100,3,0.01,0.005,0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.56365751958828,-0.0268210506238095,0.188104320734718,1.03899433381183,0.9035075277353,0.457349374714394,0.0174035995592988,-0.0883524637400912,-0.0121654690524449,-0.177334405345498,-65969086.197873,1
"457",25,100,1,0.01,-0.005,-0.005,0.005,0,0,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.0230258509299405,0.529000738205056,0.0135884230305303,0.0918232976925589,1.01667849469341,0.933069547109721,0.481058904392568,-0.000544428561348461,-0.0522101028983187,-0.0353809011155494,-0.169075273252401,-3161192.82041115,1
"458",26,100,2,0.01,-0.005,-0.005,0.005,0,0,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.0391202300542815,0.53841442003442,0.00799627550253903,0.0849706195561177,1.01375293529767,0.962567665801715,0.478824722233264,-0.0199099006617786,-0.0652272824487319,-0.0397447175985948,-0.156354031167969,-37121530.1444387,1
"459",27,100,3,0.01,-0.005,-0.005,0.005,0,0,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.0460517018598809,0.530021166999585,0.00978628008266325,0.0804082750747842,1.01279579071461,0.936295041898566,0.483976575395371,-0.000171938674967051,-0.0538237530997924,-0.0290738367641659,-0.164512045687652,-80798403.6241768,1
"460",28,150,1,0.01,0,0,0.005,0,0,0.015350567286627,0,0,0.015350567286627,0.514166694561489,0.00538978087385035,0.0608247922755226,1.02025327449867,0.935273686854053,0.485889672397113,-0.0163061056728064,-0.0389903200434301,-0.0342033098260345,-0.12997829388206,-805033.916268763,1
"461",29,150,2,0.01,0,0,0.005,0,0,0.026080153369521,0,0,0.026080153369521,0.533032604556094,-0.0113873640590529,0.0690423835378417,1.02104603799444,0.967897471026986,0.477719852759965,-0.133292474607344,-0.0447430593338857,-0.0330941409890799,-0.0395045230264607,-19774564.6962162,1
"462",30,150,3,0.01,0,0,0.005,0,0,0.0307011345732539,0,0,0.0307011345732539,0.52388380449005,0.00972417432316044,0.0562055758520781,1.02155170218089,0.942584068275551,0.488928171068152,-0.0184316766132308,-0.0452768035319649,-0.0351069207207935,-0.140362133445499,-29920461.8439123,1
"463",31,150,1,0.01,0.005,0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.546796452026743,0.00532883428113794,0.0980729637885456,1.04085704737214,0.894431502736428,0.438809739427225,-0.117901148017035,-0.0541348733601169,-0.0262429852377236,-0.0215183554967226,-1526858.3842129,1
"464",32,150,2,0.01,0.005,0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.555524305089674,-0.00066869818526647,0.0794196440312023,1.04062378296294,0.787626004578853,0.468150860460717,-0.0161204526491104,-0.148685800303128,0.0432089286924663,-0.0401142591643182,-4828445.55209351,1
"465",33,150,3,0.01,0.005,0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.534185730831035,-0.00807557683808242,0.0874267886550463,1.03101505669439,0.97159947684917,0.461577755181132,-0.0161027977308611,-0.0468831616471434,-0.0309758002066117,-0.125289524172258,-27082162.7384378,1
"466",34,150,1,0.01,-0.005,-0.005,0.005,0,0,0.015350567286627,0.015350567286627,0.015350567286627,0.015350567286627,0.517536026691112,-0.000432659647285552,0.0368613153809926,1.00345068835358,0.976658048866148,0.457080643696855,-0.105659013218341,-0.0476115205396281,-0.0555850846760291,-0.0668743823094387,-3633925.69611731,1
"467",35,150,2,0.01,-0.005,-0.005,0.005,0,0,0.026080153369521,0.026080153369521,0.026080153369521,0.026080153369521,0.680946047143398,0.0324822874575648,0.0739977900447784,0.898926632288141,0.969927303984585,0.510224023275483,-0.109883917001404,-0.0627347516730637,-0.0627539187631012,-0.139628318947607,-25747309.8160655,1
"468",36,150,3,0.01,-0.005,-0.005,0.005,0,0,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.0307011345732539,0.550093890842507,0.0131655776940566,0.0395638770281472,1.03362900518106,0.99607136409137,0.453074617964846,-0.0656162267642808,-0.0666013713759497,-0.0428940329282324,-0.112777615379348,-45937596.5021282,1
"469",1,20,1,0.01,0,0,0.005,0,0,0.115129254649702,0,0,0.115129254649702,0.00157513761877811,1.58187952204742,0.063216532159123,0.0443468128120595,0.106273169118363,0.738447119493009,0.449519890466301,-0.38507690614468,-0.419192208568662,0.168187502160425,39.9062891593316,1
"470",2,20,2,0.01,0,0,0.005,0,0,0.195601150271407,0,0,0.195601150271407,0.224480257552557,-0.724197788246978,0.606074027400896,0.31917801102958,0.297219374050291,1.23623151382034,0.277082808458383,0.309892813251127,0.0765605645638537,0.212891166238096,72.2277002340857,1
"471",3,20,3,0.01,0,0,0.005,0,0,0.230258509299405,0,0,0.230258509299405,0.0201036450418995,0.640956906896659,-0.0713554411016711,0.776990169718129,0.465822813892637,-0.0884354006489592,0.405279139345781,0.524355562035039,0.129505658663006,0.193425930593057,86.7049751768233,1
"472",4,20,1,0.01,0.005,0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.000511893988106124,-0.324584738018479,0.164667498549395,0.913051344336743,0.899633235907686,0.41805333739931,0.264975655442569,-0.152958232414226,0.215970184410088,0.0179546578819695,-94685.5977889808,1
"473",5,20,2,0.01,0.005,0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.814726131322453,-0.0600487941464731,0.0250608053573719,0.000916207412367955,1.13343441549428,0.596590837340222,0.273480146371632,-0.365534979268261,0.449145834104136,0.557566223084678,83.1872257796209,1
"474",6,20,3,0.01,0.005,0.005,0.005,0,0,0.230258509299405,0.230258509299405,0.230258509299405,0.230258509299405,0.00559634241896375,-0.600744309615425,0.191947367924932,0.137932356178212,1.5870187217859,0.796643604924785,0.610781996915922,-0.664210039878739,-0.215523796499773,0.41421788832223,128.484415833207,1
"475",7,20,1,0.01,-0.005,-0.005,0.005,0,0,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,0.3737088510596,0.0273512058257273,0.0215556741322037,0.851555488597397,0.617928986580253,0.501187158811873,0.0519524535413343,0.770947959815171,-0.584679666964605,0.114511909741673,39.2367147783702,1
"476",8,20,2,0.01,-0.005,-0.005,0.005,0,0,0.195601150271407,0.195601150271407,0.195601150271407,0.195601150271407,0.00470165445347543,-0.075715424189719,0.324643310934363,1.22475564598884,1.02060138277856,0.222962373127216,0.521473477700197,-0.249510314435715,-0.0460156007017076,0.130605973055871,87.1123837392659,1
